"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","tax_pc","sales","sales_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","prov","year_n","lbuss","lnsas","did","day","date_yr_m","month_short","year_short","my","my_Apr20","my_Apr21","my_Aug20","my_Aug21","my_Dec20","my_Dec21","my_Feb20","my_Feb21","my_Jan20","my_Jan21","my_Jul20","my_Jul21","my_Jun20","my_Jun21","my_Mar20","my_Mar21","my_May20","my_May21","my_Nov20","my_Nov21","my_Oct20","my_Oct21","my_Sep20","my_Sep21","t0120","t0220","t0320","t0420","t0520","t0620","t0720","t0820","t0920","t1020","t1120","t1220","t0121","t0221","t0321","t0421","t0521","t0621","t0721","t0821","t0921","t1021","t1121","t1221","treatment"
"436","PICHINCHA","SIERRA","2020","April","April-2020",4,4,0,2,2,0,0,1310,306.2912369,0.305159473,"provax",0,"provax",0,0,0,199,8,115,1420,1201,0.043986912,0.037203015,1003,654.9480836,482453,1357.537591,91738.06622,190.1492295,-83.66666667,-65.86666667,-81.13333333,-77,-78.06666667,40.76666667,0,"PICHINCHA",1,1.09861228866811,1.09861228866811,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","PICHINCHA","SIERRA","2020","May","May-2020",5,5,0,112,105,0,0,1592,522.6888826,0.488808986,"provax",0,"provax",0,0,0,429,10,178,3940,2520,0.122048192,0.07806128,1598,383.2478751,483637,792.4287742,79397.58116,164.167715,-74.38709677,-56.32258065,-71.87096774,-64.96774194,-63.80645161,35.67741935,0,"PICHINCHA",1,4.72738781871234,4.66343909411207,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","PICHINCHA","SIERRA","2020","June","June-2020",6,6,0,214,149,0,0,1867,866.3251013,0.865740814,"provax",0,"provax",0,0,0,830,13,228,7220,3280,0.223651762,0.101603571,1153,368.2424321,485730,758.1216562,97672.80619,201.0845659,-50.13333333,-31.73333333,-52.93333333,-45.96666667,-43.73333333,27.33333333,0,"PICHINCHA",1,5.37063802812766,5.01063529409626,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","PICHINCHA","SIERRA","2020","July","July-2020",7,7,0,489,231,0,0,2875,1836.774421,1.769147724,"provax",0,"provax",0,0,0,1020,12,183,14813,7593,0.458857833,0.235206071,104,432.7031891,492382,878.7957096,88099.37645,178.9248519,-45.35483871,-26.29032258,-48.41935484,-43.90322581,-41.09677419,26.03225806,0,"PICHINCHA",1,6.19440539110467,5.44673737166631,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","PICHINCHA","SIERRA","2020","August","August-2020",8,8,0,365,179,0,0,2463,1426.749709,1.376838899,"provax",0,"provax",0,0,0,975,15,246,23898,9085,0.740281138,0.281423305,2107,432.3908073,494724,874.004106,83502.8339,168.7867051,-40.83870968,-21.83870968,-43.67741935,-41.38709677,-37.48387097,22.77419355,0,"PICHINCHA",1,5.90263333340137,5.19295685089021,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","PICHINCHA","SIERRA","2020","September","September-2020",9,9,0,424,160,0,0,1772,753.0572026,0.739057388,"provax",0,"provax",0,0,0,1139,13,247,39930,16032,1.236899567,0.496618429,-775,666.5484625,501192,1329.92638,71840.42938,143.3391383,-35.63333333,-14.96666667,-37.7,-31.9,-34.2,20.83333333,0,"PICHINCHA",1,6.05208916892442,5.08140436498446,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","PICHINCHA","SIERRA","2020","October","October-2020",10,10,0,487,151,0,0,1414,372.4154345,0.357546998,"provax",0,"provax",0,0,0,1351,11,345,58995,19065,1.827470322,0.590570755,-121,461.1542131,504073,914.8560091,79908.3007,158.5252547,-33.19354839,-8.322580645,-35.12903226,-18.22580645,-29.32258065,18.35483871,0,"PICHINCHA",1,6.19031540585315,5.02388052084628,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","PICHINCHA","SIERRA","2020","November","November-2020",11,11,0,444,147,0,0,1347,347.9431396,0.348271608,"provax",0,"provax",0,0,0,1272,17,315,69629,10634,2.156876533,0.329406211,-1050,485.360309,508091,955.2625592,83067.5272,163.4894678,-30.8,-5.833333333,-37.43333333,-17.86666667,-26.33333333,17.66666667,0,"PICHINCHA",1,6.09807428216624,4.99721227376411,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","PICHINCHA","SIERRA","2020","December","December-2020",12,12,0,366,115,0,0,1533,357.2743462,0.303875607,"provax",0,"provax",0,0,0,1237,15,370,75465,5836,2.337656545,0.180780012,3664,563.8489226,510605,1104.276148,115862.2798,226.9117611,-23.64516129,9.774193548,-32.90322581,-11,-25.77419355,23.68535826,0,"PICHINCHA",1,5.90536184805457,4.75359019110636,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","PICHINCHA","SIERRA","2021","January","January-2021",13,1,0,363,112,0.06,6.13,1829,542.7272066,0.421937873,"provax",0,"provax",0,0,0,1759,19,383,87656,12191,2.715293475,0.37763693,-2513,748.026671,480694,1556.13898,88326.73888,183.7483698,-34.22580645,-9.677419355,-40.29032258,-21.12903226,-27.77419355,17,0,"PICHINCHA",2,5.89715386763674,4.72738781871234,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","PICHINCHA","SIERRA","2021","February","February-2021",14,2,0,351,105,0.48,0.54,1627,643.2812437,0.653928005,"provax",0,"provax",0,0,0,1530,13,419,100480,12824,3.112538655,0.39724518,-803,458.6575384,482155,951.2657515,95437.25258,197.9389461,-28.14285714,-0.25,-34.5,-18.07142857,-27.32142857,14.25,0,"PICHINCHA",2,5.8636311755981,4.66343909411207,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","PICHINCHA","SIERRA","2021","March","March-2021",15,3,0,487,140,2.87,77.65,1936,902.8322795,0.87384871,"provax",0,"provax",0,0,0,746,13,238,114664,14184,3.551912145,0.43937349,-2341,613.6351765,483349,1269.548869,74488.93003,154.1100324,-23.12903226,5.741935484,-33.93548387,-13.83870968,-23.64516129,14.32258065,0,"PICHINCHA",2,6.19031540585315,4.94875989037817,0,"01",Mar 2021,"Mar",21,"Mar21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","PICHINCHA","SIERRA","2021","April","April-2021",16,4,0,422,108,7.86,66.51,2482,1478.291237,1.472828864,"provax",0,"provax",0,0,0,199,8,115,134446,19782,4.164693193,0.612781048,1003,654.9480836,482453,1357.537591,91738.06622,190.1492295,-27.3,8.4,-37,-15.6,-30,17.66666667,0,"PICHINCHA",2,6.04737217904628,4.69134788222914,0,"01",Apr 2021,"Apr",21,"Apr21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","PICHINCHA","SIERRA","2021","May","May-2021",17,5,0,504,125,14.66,18.26,2278,1208.688883,1.130343511,"provax",0,"provax",0,0,0,429,10,178,151432,16986,4.690863392,0.526170199,1598,383.2478751,483637,792.4287742,79397.58116,164.167715,-27.32258065,5.516129032,-36.74193548,-16.06451613,-31.4516129,18,0,"PICHINCHA",2,6.22455842927536,4.83628190695148,0,"01",May 2021,"May",21,"May21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","PICHINCHA","SIERRA","2021","June","June-2021",18,6,0,559,156,23.41,18.26,1648,647.3251013,0.646888517,"provax",0,"provax",0,0,0,830,13,228,163840,12408,5.075222266,0.384358874,1153,368.2424321,485730,758.1216562,97672.80619,201.0845659,-9.833333333,22.73333333,-24.4,1.9,-17.43333333,12.9,0,"PICHINCHA",2,6.32793678372919,5.05624580534831,0,"01",Jun 2021,"Jun",21,"Jun21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","PICHINCHA","SIERRA","2021","July","July-2021",19,7,0,485,120,65.98,18.26,1683,644.7744205,0.621034998,"provax",0,"provax",0,0,0,1020,12,183,175918,12078,5.449358829,0.374136563,104,432.7031891,492382,878.7957096,88099.37645,178.9248519,-2.741935484,30.5483871,-15.74193548,7.483870968,-14,10.87096774,0,"PICHINCHA",2,6.18620862390049,4.79579054559674,0,"01",Jul 2021,"Jul",21,"Jul21",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452","PICHINCHA","SIERRA","2021","August","August-2021",20,8,0,487,106,70.19,18.26,1308,271.7497094,0.262243313,"provax",0,"provax",0,0,0,975,15,246,184487,8569,5.714798157,0.265439329,2107,432.3908073,494724,874.004106,83502.8339,168.7867051,2.193548387,33.77419355,-13.64516129,9.741935484,-13.09677419,9.387096774,0,"PICHINCHA",2,6.19031540585315,4.67282883446191,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","PICHINCHA","SIERRA","2021","September","September-2021",21,9,1,546,147,73.08,18.26,1176,157.0572026,0.154137409,"provax",0,"provax",0,0,0,1139,13,247,188820,4333,5.849020192,0.134222034,-775,666.5484625,501192,1329.92638,71840.42938,143.3391383,4.933333333,36.63333333,-14.63333333,9.466666667,-8.866666667,9.9,0,"PICHINCHA",2,6.30444880242198,4.99721227376411,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","PICHINCHA","SIERRA","2021","October","October-2021",22,10,1,520,91,80.88,18.26,1125,83.41543454,0.080085129,"provax",0,"provax",0,0,0,1351,11,345,192522,3702,5.963695929,0.114675737,-121,461.1542131,504073,914.8560091,79908.3007,158.5252547,8,37.61290323,-15.58064516,12.5483871,-4.322580645,8.709677419,0,"PICHINCHA",2,6.25575004175337,4.52178857704904,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","PICHINCHA","SIERRA","2021","November","November-2021",23,11,1,458,108,86.24,0,1102,102.9431396,0.103040321,"provax",0,"provax",0,0,0,1272,17,315,196262,3740,6.079548781,0.115852852,-1050,485.360309,508091,955.2625592,83067.5272,163.4894678,12.06666667,40.83333333,-11.33333333,14.86666667,-6.333333333,9.266666667,0,"PICHINCHA",2,6.12905021006055,4.69134788222914,0,"01",Nov 2021,"Nov",21,"Nov21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","PICHINCHA","SIERRA","2021","December","December-2021",24,12,1,483,76,87.59,18.26,1255,80.27434624,0.068276427,"provax",0,"provax",0,0,0,1237,15,370,202606,6344,6.276064956,0.196516175,3664,563.8489226,510605,1104.276148,115862.2798,226.9117611,25.25806452,59.29032258,-3.870967742,21.51612903,-4.387096774,23.68535826,0,"PICHINCHA",2,6.18208490671663,4.34380542185368,0,"01",Dec 2021,"Dec",21,"Dec21",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","SANTA ELENA","COSTA","2020","January","January-2020",1,1,0,9,9,0,0,117,-25.66402096,-0.179891333,"provax",0,"provax",0,0,0,64,1,38,,,,,-20,3.0543841,26896,113.562764,5179.773141,192.5852596,,,,,,0,0,"SANTA ELENA",1,2.30258509299405,2.30258509299405,0,"01",Jan 2020,"Jan",20,"Jan20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","SANTA ELENA","COSTA","2020","February","February-2020",2,2,0,3,3,0,0,117,-15.69281194,-0.11826422,"provax",0,"provax",0,0,0,94,1,45,,,,,24,2.54018348,27181,93.45437916,6257.005973,230.1977842,,,,,,0,0,"SANTA ELENA",1,1.38629436111989,1.38629436111989,0,"01",Feb 2020,"Feb",20,"Feb20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","SANTA ELENA","COSTA","2020","March","March-2020",3,3,0,4,4,0,0,179,-15.90420502,-0.081600112,"provax",0,"provax",0,0,0,92,5,41,17,17,0.004237521,0.004237521,15,2.71555387,27499,98.7510044,7415.340858,269.6585642,-36.29032258,-26.16129032,-36.90322581,-61.14285714,-39.74193548,7.3,0,"SANTA ELENA",1,1.6094379124341,1.6094379124341,0,"01",Mar 2020,"Mar",20,"Mar20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","SANTA ELENA","COSTA","2020","April","April-2020",4,4,0,1,1,0,0,1189,1045.088109,7.162460169,"provax",0,"provax",0,0,0,81,2,43,362,345,0.09023426,0.08599674,86,3.50927463,27918,125.6993563,7700.358565,275.8205661,-79.83333333,-64.73333333,-77.2,-77.95833333,-72.7,29.375,0,"SANTA ELENA",1,0.693147180559945,0.693147180559945,0,"01",Apr 2020,"Apr",20,"Apr20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","SANTA ELENA","COSTA","2020","May","May-2020",5,5,0,0,0,0,0,401,272.1289136,2.111636685,"provax",0,"provax",0,0,0,113,6,39,771,409,0.192184018,0.101949758,-9,2.79413357,28089,99.47429848,8088.847429,287.9720684,-66.48387097,-48.64516129,-61.96774194,-69.03333333,-53.19354839,25.16,0,"SANTA ELENA",1,0,0,0,"01",May 2020,"May",20,"May20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","SANTA ELENA","COSTA","2020","June","June-2020",6,6,0,7,7,0,0,148,4.217150525,0.029127418,"provax",0,"provax",0,0,0,113,4,38,924,153,0.230321703,0.038137685,69,2.84631601,28496,99.88475611,10026.99985,351.8739419,-40.8,-21.03333333,-48.9,-57.41666667,-32.26666667,19,0,"SANTA ELENA",1,2.07944154167984,2.07944154167984,0,"01",Jun 2020,"Jun",20,"Jun20",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","SANTA ELENA","COSTA","2020","July","July-2020",7,7,0,8,4,0,0,120,-28.94926241,-0.194356534,"provax",0,"provax",0,0,0,107,1,38,1148,224,0.286157267,0.055835564,63,2.57352462,28826,89.27789565,8709.677722,302.1465941,-30.09677419,-11.03225806,-42.90322581,-50.61111111,-28.35483871,17,0,"SANTA ELENA",1,2.19722457733622,1.6094379124341,0,"01",Jul 2020,"Jul",20,"Jul20",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","SANTA ELENA","COSTA","2020","August","August-2020",8,8,0,10,5,0,0,164,25.41209392,0.183364441,"provax",0,"provax",0,0,0,117,8,57,1297,149,0.323297888,0.037140621,-102,3.49301217,29283,119.2846419,8630.99078,294.7440761,-27.625,-5.5625,-40.5,-52.66666667,-27.44444444,15.4516129,0,"SANTA ELENA",1,2.39789527279837,1.79175946922805,0,"01",Aug 2020,"Aug",20,"Aug20",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","SANTA ELENA","COSTA","2020","September","September-2020",9,9,0,23,14,0,0,107,-31.58790608,-0.227926859,"provax",0,"provax",0,0,0,108,4,61,1484,187,0.369910613,0.046612726,112,3.40663733,36037,94.53165719,8673.102595,240.672159,-20.2,-2.65,-31.27272727,-52.42857143,-22.89285714,14.1,0,"SANTA ELENA",1,3.17805383034795,2.70805020110221,0,"01",Sep 2020,"Sep",20,"Sep20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","SANTA ELENA","COSTA","2020","October","October-2020",10,10,0,12,7,0,0,141,18.09081843,0.147188503,"provax",0,"provax",0,0,0,119,6,37,1720,236,0.428737368,0.058826755,-96,3.16337037,29955,105.6040851,8961.377856,299.1613372,-13.29032258,6.677419355,-16.48387097,-31.63636364,-18.96774194,11.96774194,0,"SANTA ELENA",1,2.56494935746154,2.07944154167984,0,"01",Oct 2020,"Oct",20,"Oct20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","SANTA ELENA","COSTA","2020","November","November-2020",11,11,0,10,4,0,0,189,60.88280226,0.475211785,"provax",0,"provax",0,0,0,123,5,43,2140,420,0.533429051,0.104691683,-50,3.76625457,29873,126.0755388,9413.923388,315.131503,-15.4,3.6,-27.6,-36.08333333,-16.9,12.9,0,"SANTA ELENA",1,2.39789527279837,1.6094379124341,0,"01",Nov 2020,"Nov",20,"Nov20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","SANTA ELENA","COSTA","2020","December","December-2020",12,12,0,8,4,0,0,166,42.0492152,0.339241218,"provax",0,"provax",0,0,0,108,3,37,2631,491,0.655818614,0.122389563,314,4.04890538,29704,136.3084224,14878.46482,500.8909514,-7.516129032,17.32258065,-28.4516129,-35.3,-13.25806452,14.71276596,0,"SANTA ELENA",1,2.19722457733622,1.6094379124341,0,"01",Dec 2020,"Dec",20,"Dec20",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","SANTA ELENA","COSTA","2021","January","January-2021",13,1,0,5,1,0.03,5.96,179,36.33597904,0.254696165,"provax",0,"provax",0,0,0,64,1,38,3045,414,0.759014702,0.103196088,-20,3.0543841,26896,113.562764,5179.773141,192.5852596,-15.29032258,2.064516129,-27.61290323,-34.33333333,-19,11,0,"SANTA ELENA",2,1.79175946922805,0.693147180559945,0,"01",Jan 2021,"Jan",21,"Jan21",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","SANTA ELENA","COSTA","2021","February","February-2021",14,2,0,6,3,0.23,0.63,132,3.882802263,0.030306644,"provax",0,"provax",0,0,0,94,1,45,3365,320,0.838779794,0.079765092,24,2.54018348,27181,93.45437916,6257.005973,230.1977842,-4.071428571,15.71428571,-14.5,-44.81818182,-19.5,5.035714286,0,"SANTA ELENA",2,1.94591014905531,1.38629436111989,0,"01",Feb 2021,"Feb",21,"Feb21",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","SANTA ELENA","COSTA","2021","March","March-2021",15,3,0,14,6,1.14,62.02,202,7.095794977,0.036406577,"provax",0,"provax",0,0,0,92,5,41,3683,318,0.918046353,0.07926656,15,2.71555387,27499,98.7510044,7415.340858,269.6585642,1.774193548,24.51612903,-12.51612903,-41.875,-17.35483871,3.838709677,0,"SANTA ELENA",2,2.70805020110221,1.94591014905531,0,"01",Mar 2021,"Mar",21,"Mar21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","SANTA ELENA","COSTA","2021","April","April-2021",16,4,0,16,6,3.73,50.24,278,132.0881088,0.905259384,"provax",0,"provax",0,0,0,81,2,43,4088,405,1.018999048,0.100952694,86,3.50927463,27918,125.6993563,7700.358565,275.8205661,-8.566666667,19.93333333,-23.3,-56.47826087,-21.9,7.1,0,"SANTA ELENA",2,2.83321334405622,1.94591014905531,0,"01",Apr 2021,"Apr",21,"Apr21",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","SANTA ELENA","COSTA","2021","May","May-2021",17,5,0,20,4,7.85,44.9,162,33.12891362,0.257070182,"provax",0,"provax",0,0,0,113,6,39,4313,225,1.075083878,0.05608483,-9,2.79413357,28089,99.47429848,8088.847429,287.9720684,-4.419354839,17.96774194,-22.5483871,-35.125,-19.87096774,9.709677419,0,"SANTA ELENA",2,3.04452243772342,1.6094379124341,0,"01",May 2021,"May",21,"May21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474","SANTA ELENA","COSTA","2021","June","June-2021",18,6,0,17,11,14.46,44.9,138,-6.782849475,-0.046848432,"provax",0,"provax",0,0,0,113,4,38,4406,93,1.098265608,0.02318173,69,2.84631601,28496,99.88475611,10026.99985,351.8739419,10.5,35.83333333,-8,-38.66666667,-7.633333333,4.766666667,0,"SANTA ELENA",2,2.89037175789616,2.484906649788,0,"01",Jun 2021,"Jun",21,"Jun21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","SANTA ELENA","COSTA","2021","July","July-2021",19,7,0,17,4,51.96,44.9,143,-5.94926241,-0.039941537,"provax",0,"provax",0,0,0,107,1,38,4448,42,1.108734776,0.010469168,63,2.57352462,28826,89.27789565,8709.677722,302.1465941,19.19354839,46.58064516,-1.806451613,-42.42857143,-2.870967742,4.161290323,0,"SANTA ELENA",2,2.89037175789616,1.6094379124341,0,"01",Jul 2021,"Jul",21,"Jul21",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","SANTA ELENA","COSTA","2021","August","August-2021",20,8,0,25,8,53.11,44.9,121,-17.58790608,-0.126907943,"provax",0,"provax",0,0,0,117,8,57,4502,54,1.122195135,0.013460359,-102,3.49301217,29283,119.2846419,8630.99078,294.7440761,30.09677419,56,8.870967742,-31.91666667,-0.161290323,3.903225806,0,"SANTA ELENA",2,3.25809653802148,2.19722457733622,0,"01",Aug 2021,"Aug",21,"Aug21",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","SANTA ELENA","COSTA","2021","September","September-2021",21,9,1,17,9,59.01,44.9,106,-32.58790608,-0.235142495,"provax",0,"provax",0,0,0,108,4,61,4541,39,1.131916506,0.009721371,112,3.40663733,36037,94.53165719,8673.102595,240.672159,27.9,51.7,3.066666667,-30.2,1.6,3.733333333,0,"SANTA ELENA",2,2.89037175789616,2.30258509299405,0,"01",Sep 2021,"Sep",21,"Sep21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","SANTA ELENA","COSTA","2021","October","October-2021",22,10,1,19,6,63.98,44.9,117,-5.909181569,-0.048077625,"provax",0,"provax",0,0,0,119,6,37,4575,34,1.140391547,0.008475041,-96,3.16337037,29955,105.6040851,8961.377856,299.1613372,34.83870968,61.4516129,7.806451613,-30.5,6.032258065,3.225806452,0,"SANTA ELENA",2,2.99573227355399,1.94591014905531,0,"01",Oct 2021,"Oct",21,"Oct21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
