"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","txp_change","tax_pc","sales","sales_pc_k","sales_change","sales_change_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","lbuss","lnsas","lsales","ltxp","lsalesc","treat_dic","post_dic","did"
"450","PICHINCHA","SIERRA",2021,"June","18",18,6,"pre",559,156,23.41,18.26,1648,647.3251013,0.646888517,"provax",0,"provax",0,0,0,830,13,228,163840,12408,5.075222266,0.384358874,1153,368.2424321,483637,4440,761.4025231,97672.80619,201.9547847,7864485287,16.26,-9.833333333,22.73333333,-24.4,1.9,-17.43333333,12.9,0,6.32793678372919,5.05624580534831,5.3080438342269,8.39840965542627,2.78870810411966,0,0,0
"451","PICHINCHA","SIERRA",2021,"July","19",19,7,"pre",485,120,65.98,18.26,1683,644.7744205,0.621034998,"provax",0,"provax",0,0,0,1020,12,183,175918,12078,5.449358829,0.374136563,104,432.7031891,485730,7594,890.8306859,88099.37645,181.3752011,-13863091283,-28.54,-2.741935484,30.5483871,-15.74193548,7.483870968,-14,10.87096774,0,6.18620862390049,4.79579054559674,5.20056781995632,8.93511374079175,NA,0,0,0
"452","PICHINCHA","SIERRA",2021,"August","20",20,8,"pre",487,106,70.19,18.26,1308,271.7497094,0.262243313,"provax",0,"provax",0,0,0,975,15,246,184487,8569,5.714798157,0.265439329,2107,432.3908073,492382,51881,878.1612799,83502.8339,169.5895339,7220614288,14.66,2.193548387,33.77419355,-13.64516129,9.741935484,-13.09677419,9.387096774,0,6.19031540585315,4.67282883446191,5.13338101095835,10.8567079134952,2.68512269645851,0,0,0
"453","PICHINCHA","SIERRA",2021,"September","21",21,9,"post",546,147,73.08,18.26,1176,157.0572026,0.154137409,"provax",0,"provax",0,0,0,1139,13,247,188820,4333,5.849020192,0.134222034,-775,666.5484625,494724,-41731,1347.31378,71840.42938,145.2131479,-15065566928,-30.45,4.933333333,36.63333333,-14.63333333,9.466666667,-8.866666667,9.9,0,6.30444880242198,4.99721227376411,4.97820264856675,NA,NA,0,1,0
"454","PICHINCHA","SIERRA",2021,"October","22",22,10,"post",520,91,80.88,18.26,1125,83.41543454,0.080085129,"provax",0,"provax",0,0,0,1351,11,345,192522,3702,5.963695929,0.114675737,-121,461.1542131,501192,-2659,920.1148723,79908.3007,159.4365048,14578546198,29.09,8,37.61290323,-15.58064516,12.5483871,-4.322580645,8.709677419,0,6.25575004175337,4.52178857704904,5.07164575393821,NA,3.37039447250711,0,1,0
"455","PICHINCHA","SIERRA",2021,"November","23",23,11,"post",458,108,86.24,0,1102,102.9431396,0.103040321,"provax",0,"provax",0,0,0,1272,17,315,196262,3740,6.079548781,0.115852852,-1050,485.360309,504073,1121,962.8770217,83067.5272,164.7926534,-1873901860,-3.72,12.06666667,40.83333333,-11.33333333,14.86666667,-6.333333333,9.266666667,0,6.12905021006055,4.69134788222914,5.10468803759821,7.02197642307216,NA,0,1,0
"456","PICHINCHA","SIERRA",2021,"December","24",24,12,"post",483,76,87.59,18.26,1255,80.27434624,0.068276427,"provax",0,"provax",0,0,0,1237,15,370,202606,6344,6.276064956,0.196516175,3664,563.8489226,508091,7017,1109.740032,115862.2798,228.0345051,5092493168,10.02,25.25806452,59.29032258,-3.870967742,21.51612903,-4.387096774,23.68535826,0,6.18208490671663,4.34380542185368,5.42949695566187,8.85609105525229,2.30458309565672,0,1,0
"457","SANTA ELENA","COSTA",2020,"January","1",1,1,"pre",9,9,0,0,117,-25.66402096,-0.179891333,"provax",0,"provax",0,0,0,64,1,38,NA,NA,NA,NA,-20,3.0543841,26727,338,114.2808433,5179.773141,193.8030135,-6822182521,-255.25,NA,NA,NA,NA,NA,0,0,2.30258509299405,2.30258509299405,5.26684224887138,5.82304589548302,NA,0,0,0
"458","SANTA ELENA","COSTA",2020,"February","2",2,2,"pre",3,3,0,0,117,-15.69281194,-0.11826422,"provax",0,"provax",0,0,0,94,1,45,NA,NA,NA,NA,24,2.54018348,26896,120,94.44465645,6257.005973,232.6370454,-614370729,-22.84,NA,NA,NA,NA,NA,0,0,1.38629436111989,1.38629436111989,5.44947949395501,4.78749174278205,NA,0,0,0
"459","SANTA ELENA","COSTA",2020,"March","3",3,3,"pre",4,4,0,0,179,-15.90420502,-0.081600112,"provax",0,"provax",0,0,0,92,5,41,17,17,0.004237521,0.004237521,15,2.71555387,27181,62,99.90632685,7415.340858,272.8133938,-907700115,-33.39,-36.29032258,-26.16129032,-36.90322581,-61.14285714,-39.74193548,7.3,0,1.6094379124341,1.6094379124341,5.6087880222714,4.12713438504509,NA,0,0,0
"460","SANTA ELENA","COSTA",2020,"April","4",4,4,"pre",1,1,0,0,1189,1045.088109,7.162460169,"provax",0,"provax",0,0,0,81,2,43,362,345,0.09023426,0.08599674,86,3.50927463,27499,-34,127.6146271,7700.358565,280.0232214,-3040703039,-110.58,-79.83333333,-64.73333333,-77.2,-77.95833333,-72.7,29.375,0,0.693147180559945,0.693147180559945,5.63487253330188,NA,NA,0,0,0
"461","SANTA ELENA","COSTA",2020,"May","5",5,5,"pre",0,0,0,0,401,272.1289136,2.111636685,"provax",0,"provax",0,0,0,113,6,39,771,409,0.192184018,0.101949758,-9,2.79413357,27918,256,100.0835866,8088.847429,289.7359205,2122685160,76.03,-66.48387097,-48.64516129,-61.96774194,-69.03333333,-53.19354839,25.16,0,0,0,5.66896988914968,5.54517744447956,4.33112799924035,0,0,0
"462","SANTA ELENA","COSTA",2020,"June","6",6,6,"pre",7,7,0,0,148,4.217150525,0.029127418,"provax",0,"provax",0,0,0,113,4,38,924,153,0.230321703,0.038137685,69,2.84631601,28089,273,101.332052,10026.99985,356.9724749,2730149743,97.2,-40.8,-21.03333333,-48.9,-57.41666667,-32.26666667,19,0,2.07944154167984,2.07944154167984,5.87765867768675,5.60947179518496,4.57677071146639,0,0,0
"463","SANTA ELENA","COSTA",2020,"July","7",7,7,"pre",8,4,0,0,120,-28.94926241,-0.194356534,"provax",0,"provax",0,0,0,107,1,38,1148,224,0.286157267,0.055835564,63,2.57352462,28496,137,90.31178481,8709.677722,305.6456247,-925964727,-32.49,-30.09677419,-11.03225806,-42.90322581,-50.61111111,-28.35483871,17,0,2.19722457733622,1.6094379124341,5.7224263416332,4.91998092582813,NA,0,0,0
"464","SANTA ELENA","COSTA",2020,"August","8",8,8,"pre",10,5,0,0,164,25.41209392,0.183364441,"provax",0,"provax",0,0,0,117,8,57,1297,149,0.323297888,0.037140621,-102,3.49301217,28826,121,121.17575,8630.99078,299.416873,-684523529,-23.75,-27.625,-5.5625,-40.5,-52.66666667,-27.44444444,15.4516129,0,2.39789527279837,1.79175946922805,5.70183682644301,4.79579054559674,NA,0,0,0
"465","SANTA ELENA","COSTA",2020,"September","9",9,9,"pre",23,14,0,0,107,-31.58790608,-0.227926859,"provax",0,"provax",0,0,0,108,4,61,1484,187,0.369910613,0.046612726,112,3.40663733,29283,346,116.3349838,8673.102595,296.1821738,564615633,19.28,-20.2,-2.65,-31.27272727,-52.42857143,-22.89285714,14.1,0,3.17805383034795,2.70805020110221,5.69097471703816,5.84643877505772,2.9590682891824,0,0,0
"466","SANTA ELENA","COSTA",2020,"October","10",10,10,"pre",12,7,0,0,141,18.09081843,0.147188503,"provax",0,"provax",0,0,0,119,6,37,1720,236,0.428737368,0.058826755,-96,3.16337037,36037,252,87.78117962,8961.377856,248.6715835,269402084,7.48,-13.29032258,6.677419355,-16.48387097,-31.63636364,-18.96774194,11.96774194,0,2.56494935746154,2.07944154167984,5.51613308412838,5.52942908751142,2.01223279198639,0,0,0
"467","SANTA ELENA","COSTA",2020,"November","11",11,11,"pre",10,4,0,0,189,60.88280226,0.475211785,"provax",0,"provax",0,0,0,123,5,43,2140,420,0.533429051,0.104691683,-50,3.76625457,29955,266,125.7304146,9413.923388,314.2688495,-51305790,-1.71,-15.4,3.6,-27.6,-36.08333333,-16.9,12.9,0,2.39789527279837,1.6094379124341,5.75024882816949,5.5834963087817,NA,0,0,0
"468","SANTA ELENA","COSTA",2020,"December","12",12,12,"pre",8,4,0,0,166,42.0492152,0.339241218,"provax",0,"provax",0,0,0,108,3,37,2631,491,0.655818614,0.122389563,314,4.04890538,29873,169,135.5372872,14878.46482,498.0572698,7769795152,260.09,-7.516129032,17.32258065,-28.4516129,-35.3,-13.25806452,14.71276596,0,2.19722457733622,1.6094379124341,6.2107150700111,5.12989871492307,5.56102772496426,0,0,0
"469","SANTA ELENA","COSTA",2021,"January","13",13,1,"pre",5,1,0.03,5.96,179,36.33597904,0.254696165,"provax",0,"provax",0,0,0,64,1,38,3045,414,0.759014702,0.103196088,-20,3.0543841,26727,285,114.2808433,5179.773141,193.8030135,-9638459587,-360.63,-15.29032258,2.064516129,-27.61290323,-34.33333333,-19,11,0,1.79175946922805,0.693147180559945,5.26684224887138,5.65248918026865,NA,0,0,0
"470","SANTA ELENA","COSTA",2021,"February","14",14,2,"pre",6,3,0.23,0.63,132,3.882802263,0.030306644,"provax",0,"provax",0,0,0,94,1,45,3365,320,0.838779794,0.079765092,24,2.54018348,26896,318,94.44465645,6257.005973,232.6370454,1077232832,40.05,-4.071428571,15.71428571,-14.5,-44.81818182,-19.5,5.035714286,0,1.94591014905531,1.38629436111989,5.44947949395501,5.76205138278018,3.69012867351437,0,0,0
"471","SANTA ELENA","COSTA",2021,"March","15",15,3,"pre",14,6,1.14,62.02,202,7.095794977,0.036406577,"provax",0,"provax",0,0,0,92,5,41,3683,318,0.918046353,0.07926656,15,2.71555387,27181,419,99.90632685,7415.340858,272.8133938,1158334885,42.62,1.774193548,24.51612903,-12.51612903,-41.875,-17.35483871,3.838709677,0,2.70805020110221,1.94591014905531,5.6087880222714,6.03787091992214,3.75232362667047,0,0,0
"472","SANTA ELENA","COSTA",2021,"April","16",16,4,"pre",16,6,3.73,50.24,278,132.0881088,0.905259384,"provax",0,"provax",0,0,0,81,2,43,4088,405,1.018999048,0.100952694,86,3.50927463,27499,171,127.6146271,7700.358565,280.0232214,285017707,10.36,-8.566666667,19.93333333,-23.3,-56.47826087,-21.9,7.1,0,2.83321334405622,1.94591014905531,5.63487253330188,5.14166355650266,2.33795223683134,0,0,0
"473","SANTA ELENA","COSTA",2021,"May","17",17,5,"pre",20,4,7.85,44.9,162,33.12891362,0.257070182,"provax",0,"provax",0,0,0,113,6,39,4313,225,1.075083878,0.05608483,-9,2.79413357,27918,407,100.0835866,8088.847429,289.7359205,388488864,13.92,-4.419354839,17.96774194,-22.5483871,-35.125,-19.87096774,9.709677419,0,3.04452243772342,1.6094379124341,5.66896988914968,6.00881318544259,2.63332665490627,0,0,0
"474","SANTA ELENA","COSTA",2021,"June","18",18,6,"pre",17,11,14.46,44.9,138,-6.782849475,-0.046848432,"provax",0,"provax",0,0,0,113,4,38,4406,93,1.098265608,0.02318173,69,2.84631601,28089,330,101.332052,10026.99985,356.9724749,1938152418,69,10.5,35.83333333,-8,-38.66666667,-7.633333333,4.766666667,0,2.89037175789616,2.484906649788,5.87765867768675,5.79909265446053,4.23410650459726,0,0,0
"475","SANTA ELENA","COSTA",2021,"July","19",19,7,"pre",17,4,51.96,44.9,143,-5.94926241,-0.039941537,"provax",0,"provax",0,0,0,107,1,38,4448,42,1.108734776,0.010469168,63,2.57352462,28496,457,90.31178481,8709.677722,305.6456247,-1317322125,-46.23,19.19354839,46.58064516,-1.806451613,-42.42857143,-2.870967742,4.161290323,0,2.89037175789616,1.6094379124341,5.7224263416332,6.12468339089421,NA,0,0,0
"476","SANTA ELENA","COSTA",2021,"August","20",20,8,"pre",25,8,53.11,44.9,121,-17.58790608,-0.126907943,"provax",0,"provax",0,0,0,117,8,57,4502,54,1.122195135,0.013460359,-102,3.49301217,28826,6754,121.17575,8630.99078,299.416873,-78686942,-2.73,30.09677419,56,8.870967742,-31.91666667,-0.161290323,3.903225806,0,3.25809653802148,2.19722457733622,5.70183682644301,8.81789020094551,NA,0,0,0
"477","SANTA ELENA","COSTA",2021,"September","21",21,9,"post",17,9,59.01,44.9,106,-32.58790608,-0.235142495,"provax",0,"provax",0,0,0,108,4,61,4541,39,1.131916506,0.009721371,112,3.40663733,29283,-6082,116.3349838,8673.102595,296.1821738,42111815,1.44,27.9,51.7,3.066666667,-30.2,1.6,3.733333333,0,2.89037175789616,2.30258509299405,5.69097471703816,NA,0.364643113587909,0,1,0
"478","SANTA ELENA","COSTA",2021,"October","22",22,10,"post",19,6,63.98,44.9,117,-5.909181569,-0.048077625,"provax",0,"provax",0,0,0,119,6,37,4575,34,1.140391547,0.008475041,-96,3.16337037,36037,-82,87.78117962,8961.377856,248.6715835,288275261,8,34.83870968,61.4516129,7.806451613,-30.5,6.032258065,3.225806452,0,2.99573227355399,1.94591014905531,5.51613308412838,NA,2.07944154167984,0,1,0
"479","SANTA ELENA","COSTA",2021,"November","23",23,11,"post",22,5,71.9,0.01,116,-12.11719774,-0.09457901,"provax",0,"provax",0,0,0,123,5,43,4599,24,1.146373929,0.005982382,-50,3.76625457,29955,-169,125.7304146,9413.923388,314.2688495,452545532,15.11,38.7,62.13333333,16.7,-22,4.4,4.6,0,3.13549421592915,1.79175946922805,5.75024882816949,NA,2.71535677628465,0,1,0
"480","SANTA ELENA","COSTA",2021,"December","24",24,12,"post",16,5,77.09,44.9,136,13.0492152,0.105277391,"provax",0,"provax",0,0,0,108,3,37,4709,110,1.173793179,0.02741925,314,4.04890538,29873,578,135.5372872,14878.46482,498.0572698,5464541433,182.93,51.16129032,84.67741935,16.09677419,-25.5,13.41935484,3.419354839,0,2.83321334405622,1.79175946922805,6.2107150700111,6.35957386867238,5.20910356600321,0,1,0
"481","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"January","1",1,1,"pre",15,15,0,0,206,23.22971516,0.119267244,"antivax",1,"antivax",1,1,0,181,2,107,NA,NA,NA,NA,-94,7.32169221,57595,994,127.123747,7184.416894,124.7402881,-11955340560,-207.58,NA,NA,NA,NA,NA,0,0,2.77258872223978,2.77258872223978,4.82623388069929,6.90173720665657,NA,1,0,0
"482","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"February","2",2,2,"pre",19,19,0,0,203,62.04496461,0.40300705,"antivax",1,"antivax",1,1,0,176,5,110,NA,NA,NA,NA,-151,5.50411217,58589,261,93.94446347,9228.540322,157.5131906,2044123428,34.89,NA,NA,NA,NA,NA,0,0,2.99573227355399,2.99573227355399,5.05950920460014,5.56452040732269,3.55220025519868,1,0,0
"483","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"March","3",3,3,"pre",5,5,0,0,191,-2.885713375,-0.014223344,"antivax",1,"antivax",1,1,0,93,1,72,18,18,0.003521464,0.003521464,-147,5.63720232,58850,190,95.78933424,14532.99931,246.9498608,5304458985,90.14,-35.32258065,-31.06451613,-33.51612903,-15.05555556,-40.70967742,14.74074074,0,1.79175946922805,1.79175946922805,5.50918532330962,5.24702407216049,4.5013640172625,1,0,0
"484","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"April","4",4,4,"pre",0,0,0,0,254,78.35957226,0.422104028,"antivax",1,"antivax",1,1,0,47,1,29,202,184,0.039518655,0.035997191,156,3.93057839,59040,-257,66.57483723,10042.97167,170.1045337,-4490027638,-76.05,-74.5,-67.26666667,-71.33333333,-86.28571429,-69.9,31.59090909,0,0,0,5.13641315219184,NA,NA,1,0,0
"485","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"May","5",5,5,"pre",6,5,0,0,298,140.611651,0.815667948,"antivax",1,"antivax",1,1,0,81,2,49,1043,841,0.204049293,0.164530638,133,4.2230576,58783,222,71.84147798,14186.89631,241.343523,4143924645,70.5,-52.87096774,-49.90322581,-46.58064516,-75.17857143,-46.80645161,24.96551724,0,1.94591014905531,1.79175946922805,5.48622132520196,5.40267738187228,4.25561270981822,1,0,0
"486","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"June","6",6,6,"pre",17,17,0,0,400,258.6770007,1.583836948,"antivax",1,"antivax",1,1,0,125,3,66,1997,954,0.390686901,0.186637608,75,5.4309038,59005,726,92.04141683,16273.59803,275.8003226,2086701720,35.36,-28.23333333,-23.93333333,-21.83333333,-65.06666667,-28.9,19.46666667,0,2.89037175789616,2.89037175789616,5.6196771350467,6.5875500148248,3.56558123776944,1,0,0
"487","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"July","7",7,7,"pre",25,19,0,0,438,304.2246967,1.991321176,"antivax",1,"antivax",1,1,0,131,4,66,3674,1677,0.718769992,0.328083091,-18,6.03662073,59731,637,101.0634466,6983.864941,116.9219491,-9289733093,-155.53,-24.03225806,-18.74193548,-17.38709677,-67.06451613,-27.64516129,18.74193548,0,3.25809653802148,2.99573227355399,4.761506610477,6.45676965557216,NA,1,0,0
"488","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"August","8",8,8,"pre",16,10,0,0,323,178.8697755,1.089804002,"antivax",1,"antivax",1,1,0,132,3,80,4505,831,0.88134426,0.162574269,-17,6.27180626,60368,280,103.8928946,6432.648886,106.5572636,-551216055,-9.13,-23.375,-11.625,-14.1875,-61.25,-25.34482759,16.35483871,0,2.83321334405622,2.39789527279837,4.66868252703293,5.63478960316925,NA,1,0,0
"489","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"September","9",9,9,"pre",28,20,0,0,240,83.91564122,0.502235169,"antivax",1,"antivax",1,1,0,154,3,95,4902,397,0.959012112,0.077667852,10,6.9742189,60648,873,114.9950353,8520.789725,140.4958074,2088140839,34.43,-16.1,0.7,-14.1,-39.8,-21.82758621,13.26666667,0,3.36729582998647,3.04452243772342,4.94517764775917,6.7719355558396,3.53892827735043,1,0,0
"490","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"October","10",10,10,"pre",16,9,0,0,218,49.22446423,0.266401415,"antivax",1,"antivax",1,1,0,173,4,103,5274,372,1.031789041,0.072776929,12,6.53495221,61521,621,106.2231142,7864.677163,127.8372777,-656112562,-10.66,-10.38709677,14.4516129,-18.58064516,-30.19354839,-18.03225806,10.06451613,0,2.83321334405622,2.30258509299405,4.85075818720425,6.43133108193348,NA,1,0,0
"491","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"November","11",11,11,"pre",11,5,0,0,187,44.47493649,0.285966361,"antivax",1,"antivax",1,1,0,176,5,120,5628,354,1.101044505,0.069255465,-29,6.09973915,62142,525,98.15807586,8360.604596,134.5403205,495927433,7.98,-8.733333333,15.66666667,-19.23333333,-29.26666667,-16.2,10.1,0,2.484906649788,1.79175946922805,4.90186393478579,6.26339826259162,2.07693841146172,1,0,0
"492","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2020,"December","12",12,12,"pre",15,8,0,0,237,84.01733127,0.509249438,"antivax",1,"antivax",1,1,0,153,3,97,5914,286,1.15699666,0.055952155,266,6.27323697,62667,380,100.1043128,22176.61636,353.8802936,13816011760,220.47,-3.774193548,33.03225806,-9.129032258,-25.80645161,-13.5483871,15.64495114,0,2.77258872223978,2.19722457733622,5.86895870227461,5.94017125272043,5.39576163120889,1,0,0
"493","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"January","13",13,1,"pre",26,19,0.06,8.55,246,65.22971516,0.334905888,"antivax",1,"antivax",1,1,0,181,2,107,6783,869,1.327005132,0.170008471,-94,7.32169221,57595,795,127.123747,7184.416894,124.7402881,-15794654978,-274.24,-18.5483871,9.032258065,-23.64516129,-34.61290323,-21.06451613,9.612903226,0,3.29583686600433,2.99573227355399,4.82623388069929,6.67834211465433,NA,1,0,0
"494","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"February","14",14,2,"pre",18,10,0.31,2.88,269,129.3537589,0.870212109,"antivax",1,"antivax",1,1,0,176,5,110,7818,1035,1.529489329,0.202484197,-151,5.50411217,58589,485,93.94446347,9228.540322,157.5131906,1127872400,19.25,-12.25,22.78571429,-13.5,-29.46428571,-22.25,4.75,0,2.94443897916644,2.39789527279837,5.05950920460014,6.18414889093748,2.95751106073379,1,0,0
"495","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"March","15",15,3,"pre",23,4,1.44,0.26,389,205.1142866,1.010984377,"antivax",1,"antivax",1,1,0,93,1,72,9241,1423,1.807880646,0.278391317,-147,5.63720232,58850,840,95.78933424,14532.99931,246.9498608,1242510641,21.11,-8.548387097,33.77419355,-4.967741935,-26.90322581,-18.70967742,3.322580645,0,3.17805383034795,1.6094379124341,5.50918532330962,6.73340189183736,3.04974686186023,1,0,0
"496","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"April","16",16,4,"pre",19,10,4.44,58.5,434,265.3595723,1.429427714,"antivax",1,"antivax",1,1,0,47,1,29,10274,1033,2.009973569,0.202092924,156,3.93057839,59040,289,66.57483723,10042.97167,170.1045337,-753246869,-12.76,-13.66666667,35.1,-9.733333333,-23.51724138,-23.06666667,6.833333333,0,2.99573227355399,2.39789527279837,5.13641315219184,5.66642668811243,NA,1,0,0
"497","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"May","17",17,5,"pre",17,7,9.64,50.38,329,175.611651,1.018697911,"antivax",1,"antivax",1,1,0,81,2,49,11187,913,2.188590064,0.178616495,133,4.2230576,58783,748,71.84147798,14186.89631,241.343523,-494907879,-8.42,-8.935483871,37.06451613,-6.548387097,-10.89655172,-22.87096774,8.35483871,0,2.89037175789616,2.07944154167984,5.48622132520196,6.61740297797448,NA,1,0,0
"498","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"June","18",18,6,"pre",23,6,13.17,50.38,236,84.67700073,0.51846342,"antivax",1,"antivax",1,1,0,125,3,66,11556,369,2.260780083,0.072190018,75,5.4309038,59005,629,92.04141683,16273.59803,275.8003226,12535258870,212.44,13.33333333,55.9,14,11.56666667,-8.633333333,2.9,0,3.17805383034795,1.94591014905531,5.6196771350467,6.44413125670044,5.3586595955542,1,0,0
"499","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"July","19",19,7,"pre",25,14,47.45,50.38,202,58.22469668,0.381113278,"antivax",1,"antivax",1,1,0,131,4,66,11916,360,2.331209369,0.070429286,-18,6.03662073,59731,1290,101.0634466,6983.864941,116.9219491,-11596760097,-194.15,22,62.64516129,21.64516129,25.03225806,-7.129032258,2.483870968,0,3.25809653802148,2.70805020110221,4.761506610477,7.16239749735572,NA,1,0,0
"500","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"August","20",20,8,"pre",24,5,53.6,0,197,43.86977549,0.267286392,"antivax",1,"antivax",1,1,0,132,3,80,12105,189,2.368184744,0.036975375,-17,6.27180626,60368,8805,103.8928946,6432.648886,106.5572636,-435573722,-7.22,31.09677419,69.4516129,27.48387097,34.48148148,-4.580645161,2.032258065,0,3.2188758248682,1.79175946922805,4.66868252703293,9.08307502093031,NA,1,0,0
"501","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"September","21",21,9,"post",19,9,57.38,50.38,194,37.91564122,0.226925138,"antivax",1,"antivax",1,1,0,154,3,95,12248,143,2.396160821,0.027976078,10,6.9742189,60648,-7264,114.9950353,8520.789725,140.4958074,420517918,6.93,33.1,68.9,23.86666667,26.17241379,-1.333333333,1.866666667,0,2.99573227355399,2.30258509299405,4.94517764775917,NA,1.93585981320181,1,1,1
"502","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"October","22",22,10,"post",19,7,66.52,50.38,197,22.22446423,0.120278175,"antivax",1,"antivax",1,1,0,173,4,103,12366,118,2.419245976,0.023085155,12,6.53495221,61521,-371,106.2231142,7864.677163,127.8372777,-623497889,-10.13,37.96774194,72.41935484,26.4516129,21.80645161,1.709677419,1.290322581,0,2.99573227355399,2.07944154167984,4.85075818720425,NA,NA,1,1,1
"503","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"November","23",23,11,"post",20,6,73.72,50.38,218,73.47493649,0.472431484,"antivax",1,"antivax",1,1,0,176,5,120,12621,255,2.469133387,0.049887411,-29,6.09973915,62142,-110,98.15807586,8360.604596,134.5403205,2332991581,37.54,44.7,72.76666667,30.83333333,24.06896552,-1.133333333,2.2,0,3.04452243772342,1.94591014905531,4.90186393478579,NA,3.62540703115836,1,1,1
"504","SANTO DOMINGO DE LOS TSACHILAS","SIERRA",2021,"December","24",24,12,"post",19,6,77.3,50.38,248,94.01733127,0.569861865,"antivax",1,"antivax",1,1,0,153,3,97,13226,605,2.587493715,0.118360328,266,6.27323697,62667,1251,100.1043128,22176.61636,353.8802936,15956981673,254.63,56.19354839,97.03225806,39.51612903,-3.2,5.903225806,15.64495114,0,2.99573227355399,1.94591014905531,5.86895870227461,7.13169851046691,5.53981151107484,1,1,1
"505","SUCUMBIOS","ORIENTE",2020,"January","1",1,1,"pre",14,14,0,0,61,-0.168757558,-0.002758885,"antivax",1,"antivax",1,1,0,30,3,7,NA,NA,NA,NA,-19,2.55827766,25749,393,99.35444716,3552.16031,137.9533306,-6059419603,-235.33,NA,NA,NA,NA,NA,0,0,2.70805020110221,2.70805020110221,4.92691544390211,5.97380961186926,NA,1,0,0
"506","SUCUMBIOS","ORIENTE",2020,"February","2",2,2,"pre",7,7,0,0,52,-18.7071028,-0.264571762,"antivax",1,"antivax",1,1,0,44,1,2,NA,NA,NA,NA,-11,1.4081491,25883,-28,54.40440057,3532.531258,136.4807502,33449623,1.29,NA,NA,NA,NA,NA,0,0,2.07944154167984,2.07944154167984,4.91618358050435,NA,0.254642218373581,1,0,0
"507","SUCUMBIOS","ORIENTE",2020,"March","3",3,3,"pre",4,4,0,0,52,-2.03240251,-0.037614513,"antivax",1,"antivax",1,1,0,41,2,4,27,27,0.011713513,0.011713513,63,1.89087768,26257,42,72.01423163,4394.081342,167.3489485,-433136796,-16.5,-28.87096774,-65.30769231,-31.70967742,-42.86206897,-32.61290323,1.909090909,0,1.6094379124341,1.6094379124341,5.12008114439887,3.73766961828337,NA,1,0,0
"508","SUCUMBIOS","ORIENTE",2020,"April","4",4,4,"pre",0,0,0,0,58,-11.3245919,-0.163356056,"antivax",1,"antivax",1,1,0,31,5,2,42,15,0.018221021,0.006507507,70,2.05128817,26511,-76,77.37498284,3963.429144,149.5013068,-1527581945,-57.62,-65.96666667,-66.61538462,-65.36666667,-82.17241379,-61.6,0,0,0,0,5.00730513392966,NA,NA,1,0,0
"509","SUCUMBIOS","ORIENTE",2020,"May","5",5,5,"pre",2,2,0,0,74,4.664371181,0.067272357,"antivax",1,"antivax",1,1,0,30,2,3,110,68,0.047721722,0.029500701,-48,1.79205187,26898,62,66.62398208,2881.875235,107.1408742,777943215,28.92,-43.58064516,-57,-49.48387097,-76.35483871,-41.51612903,0,0,1.09861228866811,1.09861228866811,4.67414454983711,4.12713438504509,3.36453339729056,1,0,0
"510","SUCUMBIOS","ORIENTE",2020,"June","6",6,6,"pre",3,3,0,0,105,41.79228386,0.661189589,"antivax",1,"antivax",1,1,0,45,2,5,413,303,0.179173373,0.131451651,54,1.82972648,26988,204,67.79777975,9240.452147,342.3911422,3134791100,116.15,-20.5,-45.45454545,-35.36666667,-68.3,-26.76666667,0,0,1.38629436111989,1.38629436111989,5.83595377418997,5.31811999384422,4.75488245921642,1,0,0
